CRN,semester_code,studentID,course_code,credentialnum,letter_grade
1193,202001,4140,C0198,12,F
1194,202204,3104,C0012,23,D+
1052,202303,2065,C0052,9,A
1191,202001,3177,C0148,19,D+
1143,202303,2621,C0094,25,B-
1159,202401,4070,C0025,34,B
1161,202101,1257,C0080,29,A-
1131,202003,1571,C0182,17,D+
1177,202501,1935,C0108,9,F
1112,202501,5000,C0108,7,C
1122,202101,3607,C0143,18,F
1036,202504,3151,C0065,39,D+
1197,202302,3548,C0012,18,F
1110,202501,4500,C0076,18,A+
1189,202103,1715,C0172,33,C-
1087,202203,4550,C0054,35,A
1134,202104,1626,C0170,20,B
1029,202501,339,C0056,22,B-
1075,202004,4087,C0097,2,A+
1115,202503,2925,C0132,40,B
1084,202203,3637,C0168,36,A-
1011,202402,1539,C0194,27,C-
1027,202103,3930,C0089,29,C+
1066,202301,3095,C0073,20,C+
1143,202401,4045,C0006,17,A
1087,202302,524,C0081,22,B+
1161,202401,78,C0198,27,D+
1000,202204,3785,C0071,16,C+
1179,202001,14,C0121,17,B
1045,202302,615,C0071,21,A
1140,202503,2138,C0127,3,A+
1173,202202,4094,C0058,3,D-
1169,202504,1716,C0162,4,C
1068,202104,3119,C0085,37,A-
1085,202303,4617,C0160,26,D+
1106,202404,4542,C0191,17,D-
1085,202301,3928,C0096,17,C-
1104,202103,287,C0095,22,C+
1087,202102,2028,C0080,7,F
1006,202401,1573,C0166,31,I
1105,202403,1146,C0167,14,B-
1193,202002,2482,C0135,24,B-
1001,202304,1005,C0189,9,B-
1048,202502,4665,C0059,14,C-
1111,202003,2467,C0068,33,A+
1043,202403,1226,C0195,33,I
1123,202202,2406,C0141,28,D
1143,202202,3038,C0148,5,C
1129,202002,402,C0200,10,I
1075,202102,123,C0009,2,I
1039,202401,2406,C0087,4,D+
1054,202103,4032,C0138,6,D-
1136,202401,682,C0192,32,D+
1058,202404,3595,C0146,39,D
1056,202101,3704,C0043,40,D+
1020,202503,557,C0083,7,C-
1135,202401,906,C0050,4,C-
1133,202402,1944,C0178,11,I
1081,202403,2811,C0142,10,C
1004,202002,335,C0035,7,B+
1106,202301,366,C0165,23,F
1159,202102,2163,C0164,20,A
1097,202503,3276,C0072,33,A
1120,202004,3528,C0154,20,A
1125,202003,323,C0039,23,D+
1041,202404,3548,C0106,39,I
1199,202301,3948,C0163,36,D
1168,202304,4892,C0198,3,B-
1153,202403,3930,C0088,1,B
1198,202103,4189,C0195,27,B
1069,202101,1712,C0086,10,D+
1177,202104,2035,C0035,25,D+
1079,202104,3506,C0113,16,A-
1062,202401,3509,C0036,29,F
1146,202402,4372,C0019,22,D+
1176,202403,1411,C0075,8,B
1133,202203,2832,C0099,32,C-
1194,202002,2941,C0026,26,D-
1015,202004,1684,C0068,7,B
1005,202401,943,C0034,6,A+
1093,202504,2676,C0191,33,B+
1089,202204,4709,C0020,10,F
1022,202201,1283,C0168,35,C
1050,202101,1213,C0051,27,B-
1017,202103,3257,C0001,28,B
1048,202304,4556,C0153,17,C
1187,202404,4867,C0179,5,D+
1031,202203,61,C0179,14,A-
1050,202304,1177,C0013,40,B-
1054,202404,1487,C0183,14,C
1089,202504,3420,C0150,25,C-
1074,202004,1083,C0106,23,D
1174,202404,1162,C0022,39,D-
1141,202004,4810,C0084,12,A+
1109,202004,943,C0039,32,F
1075,202104,4079,C0147,3,A+
1056,202401,4772,C0021,6,F
1089,202404,60,C0189,2,A
1002,202204,3145,C0053,18,A
1047,202404,4817,C0048,5,C-
1073,202204,2920,C0011,14,C+
1059,202203,4812,C0074,7,A
1037,202102,614,C0089,36,A+
1189,202302,4450,C0056,8,B-
1016,202101,2747,C0006,21,A
1065,202201,2497,C0115,11,A
1144,202102,829,C0087,26,I
1108,202302,1956,C0125,18,D
1075,202403,1958,C0064,3,A
1109,202204,303,C0021,7,F
1149,202303,1154,C0133,12,D+
1172,202303,1439,C0053,24,B
1038,202304,2632,C0180,12,C+
1173,202401,1478,C0045,23,B-
1188,202204,3711,C0102,28,C+
1003,202002,4363,C0188,8,C+
1193,202502,2082,C0050,8,C+
1068,202403,593,C0048,35,I
1186,202401,4919,C0069,18,B
1049,202204,2720,C0188,12,F
1126,202203,4734,C0010,2,A
1115,202404,559,C0165,5,B-
1165,202301,1659,C0139,12,D+
1104,202501,1340,C0027,27,C-
1167,202303,464,C0034,25,B+
1096,202102,2701,C0019,37,C
1067,202102,247,C0048,30,D
1120,202101,2721,C0145,21,B
1113,202201,4709,C0045,19,C+
1024,202204,2460,C0064,17,A-
1068,202503,1265,C0123,27,C
1182,202504,1199,C0019,29,C
1102,202403,975,C0050,15,B-
1115,202202,213,C0117,34,B
1055,202103,4713,C0199,29,C+
1156,202102,2483,C0136,24,B-
1043,202001,4977,C0134,8,C-
1040,202304,3382,C0185,18,A-
1140,202202,1157,C0078,26,C+
1087,202401,2052,C0030,27,B-
1004,202103,435,C0068,30,B+
1066,202103,3280,C0145,8,A+
1174,202401,3907,C0122,13,C-
1095,202201,2547,C0035,12,A+
1133,202104,4815,C0171,14,D-
1160,202003,1369,C0123,21,B+
1024,202004,4468,C0095,12,B
1012,202401,2251,C0161,30,A
1182,202501,65,C0088,16,F
1123,202303,1237,C0105,17,A-
1106,202303,783,C0183,1,D-
1079,202001,2258,C0107,7,I
1104,202504,2218,C0027,12,D-
1143,202304,178,C0106,18,C+
1091,202003,3752,C0080,37,F
1043,202202,2736,C0051,16,C+
1119,202103,2525,C0021,27,D+
1133,202104,1746,C0088,30,I
1013,202103,1947,C0127,23,B
1130,202102,3301,C0071,27,C+
1143,202202,849,C0079,23,D
1195,202102,884,C0101,39,C-
1173,202001,3505,C0068,9,C+
1067,202504,4189,C0200,32,A+
1136,202504,4328,C0156,32,B
1141,202101,4237,C0134,15,D
1099,202001,1938,C0156,33,A-
1114,202303,4740,C0136,32,B-
1024,202104,3207,C0170,8,F
1146,202203,1241,C0018,21,A-
1022,202102,4313,C0071,38,D+
1060,202104,4177,C0133,26,A-
1014,202504,700,C0194,33,B-
1011,202104,4357,C0039,2,A-
1181,202401,4212,C0021,20,A+
1067,202404,4156,C0087,16,A-
1082,202104,678,C0166,11,A
1100,202504,1954,C0167,9,C+
1143,202203,2945,C0026,10,C+
1113,202002,4539,C0192,2,C-
1061,202402,3953,C0033,27,D+
1156,202303,3479,C0127,9,A-
1124,202301,844,C0140,20,D-
1066,202003,1821,C0076,37,D+
1130,202004,821,C0166,5,A
1031,202402,818,C0007,38,C-
1107,202302,3033,C0076,2,C-
1036,202103,2354,C0188,32,D
1181,202502,4261,C0020,7,D+
1178,202203,1094,C0038,32,I
1069,202503,3445,C0161,13,C
1108,202202,1105,C0199,11,B+
1040,202302,218,C0146,24,D
1099,202502,786,C0054,9,F
1190,202102,4323,C0154,13,I
1037,202302,365,C0021,7,C-
1194,202102,4818,C0016,23,D+
1132,202404,3162,C0029,26,C+
1012,202301,927,C0081,25,D
1175,202401,4496,C0174,3,C+
1194,202102,1847,C0056,29,B+
1139,202301,902,C0014,26,D
1028,202203,1484,C0068,28,C-
1153,202502,2,C0066,16,C
1135,202401,2603,C0191,3,B
1181,202101,3869,C0080,6,D
1090,202401,3422,C0178,35,C+
1085,202501,1702,C0089,21,A-
1026,202402,1041,C0138,14,C
1174,202204,799,C0026,30,B
1137,202503,891,C0114,9,B
1089,202501,166,C0103,40,C-
1045,202403,1126,C0158,37,A-
1078,202002,4503,C0165,37,C-
1155,202101,3605,C0161,32,D-
1024,202203,3579,C0170,39,A+
1037,202104,1623,C0185,1,A+
1086,202203,3255,C0159,25,D-
1075,202404,4453,C0023,5,D-
1149,202104,2200,C0067,18,C-
1190,202502,1521,C0011,26,B
1076,202403,2082,C0169,2,B-
1007,202102,1684,C0105,35,B
1135,202201,40,C0200,19,A+
1123,202302,1174,C0187,3,C-
1173,202402,854,C0161,22,C+
1090,202104,1910,C0122,38,C
1147,202403,1357,C0132,12,C-
1093,202502,2058,C0102,16,A+
1098,202301,4376,C0093,29,A
1004,202301,2383,C0113,19,I
1030,202104,2967,C0058,19,B-
1095,202302,4462,C0091,24,C+
1144,202502,319,C0006,6,B-
1190,202301,114,C0125,18,D+
1053,202004,2603,C0174,3,A-
1168,202403,2553,C0054,35,I
1055,202302,2392,C0158,20,A
1094,202501,1354,C0016,5,A+
1037,202402,4375,C0021,29,F
1106,202403,4983,C0063,11,F
1081,202504,767,C0094,36,B
1080,202403,4225,C0016,30,C
1010,202103,4695,C0151,17,C+
1079,202203,344,C0050,17,B+
1183,202004,4974,C0182,5,A-
1012,202103,3855,C0162,20,A+
1021,202004,2256,C0172,37,C+
1018,202104,3757,C0076,38,I
1081,202403,1122,C0088,31,A
1038,202504,1701,C0043,21,C+
1005,202301,4587,C0031,17,B
1028,202304,2406,C0182,5,D+
1117,202003,2654,C0066,3,C+
1042,202002,4552,C0074,25,I
1120,202302,2036,C0121,40,F
1197,202104,4749,C0130,39,D
1086,202103,281,C0051,21,B-
1104,202001,2882,C0074,22,F
1115,202501,2689,C0135,18,B+
1040,202101,1159,C0107,22,A
1115,202202,3014,C0121,7,B-
1002,202001,802,C0166,3,B
1165,202404,1788,C0098,38,F
1010,202003,254,C0121,15,B+
1139,202203,2746,C0086,19,B
1073,202301,4710,C0169,31,C
1091,202504,176,C0148,11,A
1088,202202,3675,C0062,15,D
1006,202501,4965,C0078,32,C-
1130,202502,2938,C0120,17,C+
1148,202202,270,C0042,11,D-
1110,202203,1649,C0007,32,A+
1148,202403,2749,C0002,29,A+
1153,202503,3617,C0001,31,C
1067,202001,207,C0052,32,C+
1135,202401,1192,C0169,38,D
1080,202001,348,C0171,7,A
1017,202502,2664,C0182,9,C+
1115,202003,1300,C0153,30,C
1013,202103,1905,C0156,21,B+
1158,202302,3016,C0094,20,B+
1079,202404,2779,C0032,7,B
1065,202303,3158,C0122,8,B
1025,202101,4353,C0147,14,B
1142,202102,487,C0178,1,D-
1018,202404,1445,C0008,15,C-
1187,202103,2840,C0004,3,C+
1157,202103,2621,C0035,3,D+
1080,202102,885,C0006,31,C-
1158,202501,1018,C0164,19,I
1194,202402,142,C0028,16,D+
1197,202302,4642,C0134,28,I
1151,202504,2947,C0090,16,D
1007,202102,4842,C0016,1,C+
1148,202204,4762,C0073,31,D-
1036,202501,3746,C0200,13,I
1177,202002,754,C0046,30,C
1036,202003,3856,C0111,17,B+
1042,202101,4496,C0082,32,C-
1165,202203,71,C0144,9,A-
1125,202001,4491,C0172,29,D+
1029,202403,1004,C0159,16,B
1060,202004,4981,C0133,2,B+
1141,202504,684,C0092,22,I
1141,202203,272,C0014,13,B
1089,202402,4311,C0004,27,C+
1105,202304,2207,C0096,11,F
1062,202001,4772,C0033,22,B-
1151,202103,2087,C0003,26,C-
1024,202102,1257,C0174,5,D
1043,202303,520,C0150,15,B+
1154,202002,3782,C0075,31,D-
1003,202304,4941,C0115,20,D
1167,202401,1072,C0013,4,A
1054,202104,3532,C0193,5,C
1043,202301,2061,C0012,37,C-
1102,202503,243,C0118,3,B+
1102,202501,2819,C0184,31,F
1196,202103,4879,C0166,23,B
1127,202004,2753,C0015,19,I
1127,202104,1768,C0062,27,D+
1074,202201,531,C0020,16,A
1022,202403,4024,C0092,22,B
1184,202404,2958,C0099,26,D+
1187,202404,4977,C0083,17,F
1114,202101,778,C0176,28,D
1182,202204,4587,C0175,37,D+
1105,202403,673,C0060,9,C+
1025,202002,149,C0068,35,D+
1002,202103,3051,C0165,38,D-
1176,202501,449,C0192,22,C
1068,202403,4453,C0040,31,D-
1013,202503,2225,C0006,27,A-
1164,202002,2490,C0162,6,B+
1016,202301,3713,C0155,20,B+
1128,202502,4196,C0103,29,B-
1146,202101,2187,C0034,27,B
1052,202001,553,C0012,1,B+
1112,202504,211,C0161,11,C-
1090,202002,899,C0179,27,D-
1136,202204,2467,C0031,20,F
1073,202002,3111,C0104,35,A+
1076,202501,3895,C0179,39,A+
1105,202101,2603,C0171,24,A
1122,202402,661,C0112,12,F
1068,202502,3823,C0088,29,D+
1073,202401,4342,C0007,15,C-
1043,202204,3069,C0141,16,D+
1042,202403,2162,C0037,19,D+
1020,202401,4540,C0124,26,C-
1148,202302,1926,C0102,30,C
1137,202503,2376,C0028,32,D-
1189,202503,4156,C0094,24,I
1157,202004,370,C0166,8,B-
1145,202001,3783,C0084,3,A-
1081,202501,3327,C0001,36,F
1166,202504,4697,C0182,2,B
1068,202104,436,C0160,12,B-
1185,202303,1534,C0169,19,B
1136,202102,3286,C0062,40,D+
1068,202303,610,C0057,33,B+
1084,202303,3022,C0082,26,I
1072,202403,4046,C0049,36,D
1180,202003,687,C0187,15,A+
1128,202201,1663,C0047,13,A-
1171,202204,3173,C0086,36,B+
1064,202304,3201,C0186,32,C-
1091,202504,2583,C0108,38,D-
1058,202003,1834,C0052,22,F
1096,202401,881,C0147,16,D-
1044,202403,338,C0108,5,D
1083,202401,4638,C0141,26,F
1040,202003,4794,C0091,2,A
1095,202104,4147,C0100,10,A
1038,202204,3790,C0146,38,D-
1017,202003,4446,C0102,8,D
1072,202104,3732,C0141,6,C+
1173,202501,1739,C0123,37,C+
1188,202501,3830,C0118,12,C-
1102,202001,171,C0179,38,D+
1168,202501,1732,C0028,34,D+
1126,202104,468,C0154,16,C-
1118,202503,1149,C0187,27,F
1040,202403,3503,C0055,21,F
1069,202002,1969,C0079,11,C
1103,202004,1626,C0055,7,C
1137,202404,2228,C0155,25,B
1107,202302,4687,C0122,40,A+
1014,202401,4556,C0036,37,C+
1030,202102,2487,C0177,5,C+
1062,202304,1957,C0145,9,A
1022,202501,3476,C0124,15,B
1196,202401,1940,C0085,18,B-
1135,202302,3265,C0032,28,A+
1150,202001,2297,C0005,30,A
1038,202201,3533,C0084,7,B
1187,202101,3764,C0101,28,A+
1013,202504,3973,C0089,26,C+
1033,202203,407,C0163,18,C+
1024,202502,880,C0190,36,C
1079,202103,3430,C0023,19,D-
1119,202504,1698,C0055,1,F
1030,202402,1307,C0033,25,A
1127,202402,770,C0066,28,C-
1083,202201,234,C0111,14,I
1092,202102,3765,C0035,22,A+
1083,202503,2361,C0131,5,A+
1107,202502,531,C0128,40,A-
1153,202201,3662,C0096,11,C-
1197,202102,4534,C0079,20,F
1108,202001,4390,C0003,18,A
1060,202202,4020,C0050,28,C
1113,202004,4046,C0182,35,B+
1072,202504,4066,C0196,29,D-
1146,202503,837,C0116,28,D+
1192,202504,4966,C0178,20,C
1099,202401,3576,C0001,15,B-
1050,202201,3452,C0175,13,D-
1017,202101,1140,C0065,36,I
1109,202504,2488,C0134,30,B-
1142,202301,164,C0161,34,D
1016,202301,2383,C0077,8,A-
1042,202501,1630,C0080,39,D-
1037,202002,3523,C0001,5,A
1112,202104,1439,C0130,32,A
1110,202401,95,C0100,38,A+
1036,202301,264,C0134,3,A+
1011,202001,2896,C0150,14,B-
1033,202003,819,C0004,6,F
1054,202103,4696,C0170,20,B-
1198,202203,911,C0124,17,F
1148,202501,1581,C0190,35,B-
1030,202202,2812,C0052,13,B
1072,202203,1162,C0082,33,A
1185,202501,4136,C0176,10,D-
1038,202004,597,C0124,33,B+
1069,202302,3885,C0060,11,A+
1129,202003,4664,C0051,30,C+
1065,202101,3699,C0197,16,B
1082,202404,1861,C0115,13,C+
1168,202401,1694,C0101,28,A
1003,202204,4280,C0127,21,F
1192,202204,2965,C0073,11,D+
1062,202402,1321,C0066,25,B-
1122,202202,3463,C0100,22,D-
1129,202403,1364,C0050,19,F
1160,202301,258,C0057,32,D-
1186,202502,4254,C0182,40,A+
1099,202403,4391,C0102,33,C+
1173,202104,208,C0200,6,A-
1003,202102,3387,C0060,21,A
1186,202504,2510,C0145,20,C-
1006,202301,298,C0085,28,B
1059,202203,95,C0117,16,C-
1155,202404,2747,C0085,18,D-
1021,202302,194,C0049,36,C+
1111,202101,2989,C0153,37,D
1188,202403,3749,C0090,35,A
1043,202103,1871,C0001,28,C+
1100,202501,4601,C0092,7,C-
1184,202201,1629,C0088,8,A
1173,202001,258,C0179,34,C-
1171,202001,3288,C0027,19,F
1086,202403,136,C0050,11,A
1066,202404,2281,C0039,21,I
1167,202203,3544,C0164,29,C
1190,202002,4810,C0114,35,F
1024,202404,2159,C0107,16,I
1049,202001,905,C0156,36,A-
1163,202103,2100,C0195,10,C+
1162,202103,2815,C0123,34,F
1054,202004,1868,C0196,6,D
1134,202301,1807,C0097,3,A+
1068,202502,3525,C0093,38,D+
1150,202102,3123,C0127,16,D
1134,202101,3336,C0122,30,I
1174,202002,973,C0150,40,B
1161,202101,1882,C0131,1,I
1148,202002,2503,C0126,37,B+
1038,202104,4479,C0033,2,I
1147,202201,2099,C0188,13,C
1107,202502,1939,C0129,3,D
1160,202501,4324,C0083,32,C+
1074,202301,3077,C0160,12,D+
1057,202503,2393,C0131,30,F
1192,202301,2413,C0123,16,D+
1033,202001,2727,C0020,7,C+
1010,202303,2833,C0082,39,C+
1153,202201,1850,C0047,36,D-
1182,202504,2695,C0037,11,C+
1128,202401,1561,C0163,13,A+
1069,202502,401,C0050,4,D
1173,202002,3184,C0138,14,C-
1127,202001,1961,C0102,16,B-
1132,202104,2145,C0020,21,A
1143,202201,1025,C0090,22,C-
1056,202401,4069,C0149,3,A+
1152,202504,4496,C0048,37,C+
1189,202501,4683,C0009,8,A+
1189,202401,2104,C0033,10,B-
1192,202103,437,C0128,4,C+
1087,202101,1397,C0059,7,B+
1098,202203,2208,C0145,3,A
1084,202504,3783,C0019,29,B-
1119,202101,3176,C0025,39,A+
1019,202402,2196,C0094,31,D+
1197,202101,350,C0009,39,D
1116,202104,324,C0135,40,A+
1156,202004,2296,C0043,19,D-
1136,202301,4226,C0020,8,C-
1069,202102,270,C0195,29,C
1038,202102,4364,C0027,29,B
1093,202201,3327,C0073,6,B+
1063,202101,4844,C0126,34,B
1158,202002,1749,C0184,2,A-
1123,202004,865,C0014,22,B
1052,202102,3525,C0004,16,D+
1047,202004,3742,C0083,2,B
1177,202002,3422,C0058,8,B
1092,202104,3798,C0170,2,C
1086,202401,402,C0165,28,D
1195,202401,4892,C0059,27,B+
1064,202003,3359,C0167,3,B-
1046,202501,3477,C0115,5,D-
1083,202001,1851,C0008,40,C-
1194,202301,2832,C0197,3,D-
1182,202402,297,C0035,12,B
1198,202402,2720,C0159,16,C+
1159,202303,4919,C0194,4,C
1195,202404,4258,C0023,31,I
1108,202403,690,C0010,33,C-
1046,202501,3608,C0005,35,B
1108,202503,2827,C0021,21,C
1011,202004,1909,C0087,37,B
1064,202001,4087,C0022,15,A
1100,202203,2200,C0112,5,A
1074,202402,549,C0194,18,A-
1109,202502,4791,C0171,36,B
1028,202504,3937,C0131,14,D-
1136,202404,4823,C0186,22,A
1060,202501,2793,C0148,22,F
1134,202103,1270,C0041,20,B+
1080,202101,3519,C0123,19,C-
1193,202301,1364,C0083,9,F
1188,202104,3570,C0098,3,C+
1159,202502,2813,C0037,32,C+
1199,202002,2687,C0082,1,B-
1159,202301,2738,C0130,22,F
1080,202104,683,C0162,33,D-
1199,202304,4608,C0137,23,D+
1180,202103,239,C0163,30,B
1064,202204,742,C0034,29,B-
1196,202202,1835,C0036,24,F
1043,202203,996,C0093,10,F
1055,202201,1975,C0183,26,I
1017,202104,2205,C0154,8,F
1063,202404,1148,C0165,19,C-
1176,202502,3396,C0010,4,B-
1094,202502,2610,C0158,21,D-
1118,202404,76,C0126,12,D+
1012,202402,525,C0005,24,D-
1166,202102,3588,C0189,38,B-
1025,202102,2955,C0140,40,A
1009,202101,1473,C0071,37,F
1128,202103,3166,C0059,16,B+
1089,202202,1143,C0175,9,A-
1153,202103,2467,C0001,31,D+
1192,202002,969,C0164,34,C-
1027,202502,2507,C0116,15,C+
1109,202104,3213,C0196,13,B+
1133,202401,1226,C0182,10,C
1199,202404,3215,C0114,14,A+
1082,202503,121,C0175,19,A+
1178,202404,4438,C0134,15,B
1070,202104,3663,C0033,23,A+
1079,202303,28,C0013,38,I
1121,202001,420,C0032,30,C+
1004,202002,1914,C0144,10,I
1024,202504,4750,C0002,36,B
1150,202103,349,C0166,7,D-
1010,202504,899,C0154,20,F
1036,202004,2546,C0137,40,I
1174,202104,2131,C0056,12,A
1055,202101,4307,C0118,40,A-
1095,202504,2017,C0161,21,D+
1186,202301,1531,C0067,9,I
1087,202104,1916,C0165,10,C-
1182,202502,963,C0119,21,B+
1029,202004,118,C0077,17,A+
1136,202501,4636,C0126,36,A-
1025,202201,4677,C0154,26,D+
1002,202403,4728,C0161,35,D-
1147,202502,2070,C0199,22,C-
1092,202102,1469,C0025,7,F
1139,202003,709,C0088,32,B
1092,202404,1478,C0115,22,C
1074,202402,1248,C0030,4,D-
1080,202104,3249,C0101,29,I
1146,202403,4236,C0189,8,A+
1081,202202,165,C0190,12,C
1088,202001,1164,C0041,24,I
1161,202302,2719,C0199,36,A-
1148,202403,1769,C0064,40,D+
1060,202201,4476,C0015,9,A
1007,202402,3690,C0116,17,F
1004,202001,4883,C0168,37,A
1045,202104,2691,C0006,29,B
1142,202304,1441,C0063,24,D+
1079,202103,3684,C0022,35,B-
1138,202201,334,C0181,6,D+
1008,202402,4046,C0158,6,I
1192,202501,482,C0156,17,D-
1159,202001,2160,C0075,31,F
1191,202003,1176,C0120,4,B+
1161,202302,490,C0125,25,B
1059,202101,296,C0055,29,D
1089,202103,2711,C0152,12,C+
1101,202001,2661,C0126,8,C-
1118,202004,1907,C0096,21,B+
1105,202401,1817,C0064,9,C-
1003,202504,802,C0075,31,D
1100,202203,4162,C0043,4,A+
1123,202204,3,C0102,5,B-
1045,202003,1184,C0189,40,B-
1056,202502,1586,C0080,21,F
1197,202101,3487,C0058,36,A-
1151,202202,2720,C0015,12,A+
1066,202004,2995,C0092,28,B+
1029,202203,1073,C0098,30,B
1017,202404,2387,C0090,8,C
1078,202403,755,C0107,28,B+
1127,202302,2956,C0097,31,D
1117,202102,3177,C0002,37,A
1159,202504,269,C0036,6,B-
1197,202502,700,C0143,24,F
1162,202003,4907,C0140,13,A
1059,202503,419,C0123,20,I
1180,202502,3519,C0030,19,I
1149,202202,3631,C0093,11,C+
1191,202303,4095,C0127,5,B
1161,202101,4483,C0190,10,I
1199,202502,331,C0064,4,C+
1006,202103,748,C0089,22,B+
1074,202004,1814,C0028,23,D
1182,202401,4953,C0097,19,A
1195,202402,259,C0038,16,D
1011,202104,718,C0183,16,A-
1091,202403,546,C0113,20,C-
1149,202001,2419,C0175,19,C-
1021,202401,3901,C0138,1,C-
1107,202103,702,C0099,28,B-
1152,202503,2006,C0139,4,A+
1099,202504,4525,C0181,30,A
1114,202404,4996,C0152,12,C
1168,202304,141,C0045,33,A+
1042,202504,2727,C0004,18,C
1136,202001,1837,C0030,12,F
1067,202401,1664,C0057,26,C
1005,202402,2955,C0048,35,D
1000,202003,1409,C0122,4,D
1068,202401,4315,C0130,33,I
1077,202104,4573,C0187,16,A
1021,202201,1935,C0027,9,A+
1047,202303,2285,C0127,33,A+
1116,202103,959,C0085,23,D
1084,202203,3636,C0165,30,C
1076,202301,777,C0046,29,C-
1148,202304,3372,C0184,24,C+
1162,202501,3394,C0196,1,B
1154,202302,4468,C0071,32,D+
1117,202204,2254,C0100,3,C
1186,202301,642,C0146,17,D-
1149,202304,2562,C0135,3,A
1077,202504,2576,C0077,14,D-
1066,202304,3795,C0139,23,C-
1149,202301,2219,C0159,35,B+
1062,202103,2659,C0185,24,B+
1165,202103,1809,C0116,18,A-
1167,202102,1135,C0001,13,F
1172,202103,2224,C0057,8,B-
1006,202302,4905,C0199,5,A+
1174,202302,210,C0107,21,A-
1006,202201,101,C0198,15,A
1030,202102,966,C0119,39,B+
1086,202003,3719,C0147,3,F
1103,202003,3465,C0121,28,C-
1021,202001,2885,C0142,16,A+
1072,202503,1395,C0062,35,A
1187,202202,3832,C0101,26,A-
1168,202302,1624,C0122,8,D
1185,202202,1643,C0030,5,D
1056,202302,4549,C0191,27,B+
1036,202004,138,C0134,35,C+
1001,202104,2355,C0155,31,A+
1005,202103,4526,C0023,10,C+
1049,202401,3046,C0190,2,B+
1108,202102,3471,C0060,32,C+
1153,202202,3978,C0175,36,B
1137,202301,3587,C0095,4,B+
1056,202201,2372,C0019,32,A-
1054,202103,475,C0035,40,A-
1135,202304,2934,C0018,33,A-
1159,202402,4688,C0016,11,D+
1113,202202,3035,C0081,28,A
1056,202204,4988,C0068,31,A+
1045,202304,649,C0179,4,B
1017,202103,2734,C0156,24,D+
1138,202001,3482,C0133,26,A
1106,202104,2636,C0068,31,C-
1012,202202,1982,C0083,14,B+
1141,202404,1536,C0146,28,D-
1054,202102,2732,C0099,19,C-
1072,202304,1926,C0121,28,D
1081,202504,339,C0123,1,A-
1078,202104,4348,C0175,31,C
1176,202404,2912,C0067,18,C+
1135,202401,1072,C0076,2,D+
1034,202201,3485,C0107,2,D+
1142,202003,2152,C0009,26,B
1105,202402,3516,C0011,35,F
1019,202102,3868,C0093,13,C-
1095,202504,2281,C0032,1,A
1091,202302,2306,C0117,35,C-
1131,202301,2976,C0097,35,I
1099,202003,3157,C0001,28,A
1142,202104,1715,C0114,24,C-
1077,202202,4136,C0131,2,F
1027,202301,4797,C0144,37,D
1148,202401,4380,C0197,11,C+
1044,202303,1057,C0153,16,A-
1003,202103,2815,C0163,16,B
1140,202203,4793,C0177,6,A
1087,202001,834,C0119,17,D
1198,202302,2221,C0147,13,I
1175,202101,1163,C0047,32,I
1162,202003,4070,C0074,8,B+
1055,202403,3787,C0142,4,D-
1032,202204,4813,C0158,12,D-
1039,202403,2521,C0097,28,C-
1178,202404,1698,C0058,5,I
1185,202001,1941,C0141,9,D+
1076,202403,2933,C0133,9,D+
1117,202001,2404,C0145,7,D
1042,202503,1050,C0182,8,A+
1095,202403,2429,C0037,1,B-
1031,202102,991,C0017,18,I
1008,202404,3923,C0158,3,F
1199,202104,4462,C0100,30,A+
1158,202002,4185,C0127,20,B
1078,202003,4182,C0172,4,B-
1095,202104,2569,C0180,40,B
1179,202203,3109,C0014,29,C
1171,202102,4927,C0146,30,C
1119,202203,1043,C0154,29,B+
1054,202201,567,C0123,35,F
1117,202303,3585,C0006,31,D
1197,202502,4595,C0093,36,A+
1160,202103,4779,C0092,2,D+
1140,202504,4405,C0080,34,A
1035,202103,2353,C0078,20,C
1106,202303,911,C0066,15,B-
1085,202101,2948,C0046,12,F
1065,202101,886,C0158,40,B
1119,202504,3431,C0183,24,D+
1044,202004,533,C0044,7,B
1131,202002,1932,C0041,15,D
1089,202003,1557,C0024,3,B-
1113,202101,1836,C0177,23,D-
1054,202002,1308,C0200,33,D+
1015,202202,4943,C0176,39,B+
1022,202104,921,C0178,21,A-
1192,202302,2479,C0052,14,C+
1050,202403,982,C0004,4,A
1001,202101,1658,C0183,30,B-
1025,202404,1615,C0063,25,D+
1139,202204,1622,C0149,4,B+
1058,202104,2775,C0181,40,C
1177,202404,4664,C0091,3,D+
1141,202004,4075,C0111,26,B-
1064,202103,2568,C0089,3,A+
1094,202003,2612,C0187,16,C+
1022,202302,535,C0095,13,F
1135,202002,2644,C0160,33,B
1008,202501,2111,C0004,1,C
1082,202303,3902,C0175,31,A-
1013,202003,4152,C0049,7,D-
1111,202504,841,C0193,13,C-
1017,202001,588,C0051,39,C
1088,202304,1488,C0081,4,B+
1140,202204,1956,C0110,18,D-
1040,202201,4594,C0055,22,B
1172,202003,893,C0001,6,B-
1135,202103,3676,C0075,21,B-
1042,202501,423,C0055,16,B
1138,202004,3676,C0165,16,D
1038,202202,3080,C0012,19,B
